Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Utah	298	1	0	0	9.295e-05	3.1e-07	333.333333333	153.846153846	100.0	0.000103333333333	4.76923076923e-05	3.1e-05
Virginia	293	9	0	0	3.433e-05	1.05e-06	3000.0	1384.61538462	900.0	0.00035	0.000161538461538	0.000105
Oregon	210	8	0	0	4.979e-05	1.9e-06	2666.66666667	1230.76923077	800.0	0.000633333333333	0.000292307692308	0.00019
Connecticut	618	12	0	0	0.00017334	3.37e-06	4000.0	1846.15384615	1200.0	0.00112333333333	0.000518461538462	0.000337
Tennessee	772	2	0	0	0.00011304	2.9e-07	666.666666667	307.692307692	200.0	9.66666666667e-05	4.46153846154e-05	2.9e-05
California	2538	50	0	0	6.423e-05	1.27e-06	16666.6666667	7692.30769231	5000.0	0.000423333333333	0.000195384615385	0.000127
Texas	955	12	0	0	3.294e-05	4.1e-07	4000.0	1846.15384615	1200.0	0.000136666666667	6.30769230769e-05	4.1e-05
West Virginia	22	0	0	0	1.228e-05	0.0	110.0	44.0	27.5	6.14e-05	2.456e-05	1.535e-05
South Carolina	342	5	0	0	6.642e-05	9.7e-07	1666.66666667	769.230769231	500.0	0.000323333333333	0.000149230769231	9.7e-05
New Hampshire	101	1	0	0	7.428e-05	7.4e-07	333.333333333	153.846153846	100.0	0.000246666666667	0.000113846153846	7.4e-05
Massachusetts	1159	11	0	0	0.00016815	1.6e-06	3666.66666667	1692.30769231	1100.0	0.000533333333333	0.000246153846154	0.00016
Vermont	95	7	0	0	0.00015225	1.122e-05	2333.33333333	1076.92307692	700.0	0.00374	0.00172615384615	0.001122
Georgia	1026	32	0	0	9.663e-05	3.01e-06	10666.6666667	4923.07692308	3200.0	0.00100333333333	0.000463076923077	0.000301
North Dakota	36	0	0	0	4.724e-05	0.0	180.0	72.0	45.0	0.0002362	9.448e-05	5.905e-05
Hawaii	90	1	0	0	6.357e-05	7.1e-07	333.333333333	153.846153846	100.0	0.000236666666667	0.000109230769231	7.1e-05
Pennsylvania	946	8	0	0	7.389e-05	6.2e-07	2666.66666667	1230.76923077	800.0	0.000206666666667	9.53846153846e-05	6.2e-05
Puerto Rico	39.0	2.0	0.0	0.0	1.221e-05	6.3e-07	666.666666667	307.692307692	200.0	0.00021	9.69230769231e-05	6.3e-05
Florida	1412	18	0	0	6.574e-05	8.4e-07	6000.0	2769.23076923	1800.0	0.00028	0.000129230769231	8.4e-05
Alaska	34	0	0	0	4.648e-05	0.0	170.0	68.0	42.5	0.0002324	9.296e-05	5.81e-05
Kentucky	162	4	0	0	3.626e-05	9e-07	1333.33333333	615.384615385	400.0	0.0003	0.000138461538462	9e-05
Rhode Island	124	0	0	0	0.00011705	0.0	620.0	248.0	155.0	0.00058525	0.0002341	0.0001463125
Nebraska	66	0	0	0	3.412e-05	0.0	330.0	132.0	82.5	0.0001706	6.824e-05	4.265e-05
Missouri	257	7	0	0	4.187e-05	1.14e-06	2333.33333333	1076.92307692	700.0	0.00038	0.000175384615385	0.000114
Iowa	124	0	0	0	3.93e-05	0.0	620.0	248.0	155.0	0.0001965	7.86e-05	4.9125e-05
Alabama	242	0	0	0	4.936e-05	0.0	1210.0	484.0	302.5	0.0002468	9.872e-05	6.17e-05
American Samoa	0.0	0.0	0.0	0.0	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Virgin Islands	17.0	0.0	0.0	0.0	N/A	N/A	85.0	34.0	21.25	N/A	N/A	N/A
South Dakota	30	1	0	0	3.391e-05	1.13e-06	333.333333333	153.846153846	100.0	0.000376666666667	0.000173846153846	0.000113
Colorado	723	8	0	0	0.00012555	1.39e-06	2666.66666667	1230.76923077	800.0	0.000463333333333	0.000213846153846	0.000139
New Jersey	3675	44	0	0	0.00041375	4.95e-06	14666.6666667	6769.23076923	4400.0	0.00165	0.000761538461538	0.000495
Guam	32.0	1.0	0.0	0.0	0.00019485	6.09e-06	333.333333333	153.846153846	100.0	0.00203	0.000936923076923	0.000609
Washington	2328	116	0	0	0.00030572	1.523e-05	38666.6666667	17846.1538462	11600.0	0.00507666666667	0.00234307692308	0.001523
North Carolina	495	0	0	0	4.72e-05	0.0	2475.0	990.0	618.75	0.000236	9.44e-05	5.9e-05
Grand Princess	28.0	1.0	0.0	0.0	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
New York	25681	210	0	0	0.00132012	1.079e-05	70000.0	32307.6923077	21000.0	0.00359666666667	0.00166	0.001079
Montana	51	0	0	0	4.772e-05	0.0	255.0	102.0	63.75	0.0002386	9.544e-05	5.965e-05
District of Columbia	141	2	0	0	0.00019979	2.83e-06	666.666666667	307.692307692	200.0	0.000943333333333	0.000435384615385	0.000283
Nevada	278	4	0	0	9.026e-05	1.3e-06	1333.33333333	615.384615385	400.0	0.000433333333333	0.0002	0.00013
Delaware	104	0	0	0	0.0001068	0.0	520.0	208.0	130.0	0.000534	0.0002136	0.0001335
Maine	118	0	0	0	8.778e-05	0.0	590.0	236.0	147.5	0.0004389	0.00017556	0.000109725
